tourney_date,tourney_id,tourney_name,surface,player_id,player_name,player_rank,player_ioc,round,opponent_id,opponent_name,opponent_rank,opponent_ioc,tourney_winner
20160111,2016-M001,Sydney,Hard,105173,Adrian Mannarino,44,FRA,R32,103917,Nicolas Mahut,71,FRA,no
20160118,2016-580,Australian Open,Hard,105173,Adrian Mannarino,48,FRA,R128,105032,Samuel Groth,67,AUS,no
20160201,2016-7434,Sofia,Hard,105173,Adrian Mannarino,49,FRA,QF,105138,Roberto Bautista Agut,18,ESP,no
20160215,2016-0499,Delray Beach,Hard,105173,Adrian Mannarino,49,FRA,QF,105777,Grigor Dimitrov,28,BUL,no
20160222,2016-M004,Acapulco,Hard,105173,Adrian Mannarino,58,FRA,R16,106071,Bernard Tomic,21,AUS,no
20160307,2016-M006,Indian Wells Masters,Hard,105173,Adrian Mannarino,60,FRA,R32,104545,John Isner,11,USA,no
20160321,2016-M007,Miami Masters,Hard,105173,Adrian Mannarino,64,FRA,R32,105723,Andrey Kuznetsov,51,RUS,no
20160411,2016-0410,Monte Carlo Masters,Clay,105173,Adrian Mannarino,73,FRA,R64,106121,Taro Daniel,90,JPN,no
20160418,2016-0773,Bucharest,Clay,105173,Adrian Mannarino,75,FRA,R32,104593,Daniel Gimeno Traver,125,ESP,no
20160425,2016-7163,Istanbul,Clay,105173,Adrian Mannarino,77,FRA,R32,105077,Albert Ramos,57,ESP,no
20160516,2016-6120,Nice,Clay,105173,Adrian Mannarino,63,FRA,SF,106233,Dominic Thiem,15,AUT,no
20160523,2016-520,Roland Garros,Clay,105173,Adrian Mannarino,58,FRA,R64,105683,Milos Raonic,9,CAN,no
20160606,2016-M010,s-Hertogenbosch,Grass,105173,Adrian Mannarino,55,FRA,QF,103333,Ivo Karlovic,28,CRO,no
20160613,2016-0311,London,Grass,105173,Adrian Mannarino,57,FRA,R16,105449,Steve Johnson,39,USA,no
20160620,2016-0741,Nottingham,Grass,105173,Adrian Mannarino,54,FRA,R16,104312,Andreas Seppi,57,ITA,no
20160627,2016-540,Wimbledon,Grass,105173,Adrian Mannarino,55,FRA,R64,104925,Novak Djokovic,1,SRB,no
20160711,2016-0315,Newport,Grass,105173,Adrian Mannarino,55,FRA,QF,104180,Gilles Muller,39,LUX,no
20160718,2016-M035,Washington,Hard,105173,Adrian Mannarino,55,FRA,R32,105449,Steve Johnson,25,USA,no
20160801,2016-6116,Atlanta,Hard,105173,Adrian Mannarino,67,FRA,R16,104545,John Isner,17,USA,no
20160808,2016-7480,Los Cabos,Hard,105173,Adrian Mannarino,66,FRA,R32,104999,Mischa Zverev,135,GER,no
20160815,2016-M024,Cincinnati Masters,Hard,105173,Adrian Mannarino,58,FRA,R64,104755,Richard Gasquet,15,FRA,no
20160829,2016-560,Us Open,Hard,105173,Adrian Mannarino,54,FRA,R128,105992,Ryan Harrison,120,USA,no
20160926,2016-7581,Chengdu,Hard,105173,Adrian Mannarino,62,FRA,R16,111575,Karen Khachanov,101,RUS,no
20160919,2016-0568,St.Petersburg,Hard,105173,Adrian Mannarino,62,FRA,R32,105575,Ricardas Berankis,83,LTU,no
20161003,2016-M015,Beijing,Hard,105173,Adrian Mannarino,64,FRA,R16,104745,Rafael Nadal,4,ESP,no
20161017,2016-0429,Stockholm,Hard,105173,Adrian Mannarino,53,FRA,R16,100644,Alexander Zverev,20,GER,no
20161024,2016-0328,Basel,Hard,105173,Adrian Mannarino,53,FRA,R32,106058,Jack Sock,22,USA,no
20161031,2016-0352,Paris Masters,Hard,105173,Adrian Mannarino,60,FRA,R64,104678,Viktor Troicki,28,SRB,no
20160104,2016-0451,Doha,Hard,105077,Albert Ramos,54,ESP,R32,103908,Paul Henri Mathieu,95,FRA,no
20160111,2016-0301,Auckland,Hard,105077,Albert Ramos,55,ESP,R32,105217,Thiemo De Bakker,100,NED,no
20160118,2016-580,Australian Open,Hard,105077,Albert Ramos,61,ESP,R64,105227,Marin Cilic,13,CRO,no
20160201,2016-7161,Quito,Clay,105077,Albert Ramos,55,ESP,SF,103607,Victor Estrella,58,DOM,no
20160208,2016-0506,Buenos Aires,Clay,105077,Albert Ramos,46,ESP,R32,104655,Pablo Cuevas,35,URU,no
20160215,2016-M052,Rio de Janeiro,Clay,105077,Albert Ramos,47,ESP,R16,103970,David Ferrer,6,ESP,no
20160222,2016-0533,Sao Paulo,Clay,105077,Albert Ramos,48,ESP,R32,105807,Pablo Carreno Busta,67,ESP,no
20160307,2016-M006,Indian Wells Masters,Hard,105077,Albert Ramos,49,ESP,R32,104792,Gael Monfils,16,FRA,no
20160321,2016-M007,Miami Masters,Hard,105077,Albert Ramos,50,ESP,R64,104755,Richard Gasquet,10,FRA,no
20160404,2016-0360,Marrakech,Clay,105077,Albert Ramos,50,ESP,R32,103908,Paul Henri Mathieu,63,FRA,no
20160411,2016-0410,Monte Carlo Masters,Clay,105077,Albert Ramos,50,ESP,R64,105138,Roberto Bautista Agut,17,ESP,no
20160418,2016-0425,Barcelona,Clay,105077,Albert Ramos,55,ESP,R32,104655,Pablo Cuevas,25,URU,no
20160425,2016-7163,Istanbul,Clay,105077,Albert Ramos,57,ESP,QF,105643,Federico Delbonis,36,ARG,no
20160502,2016-M021,Madrid Masters,Clay,105077,Albert Ramos,56,ESP,R32,104542,Jo Wilfried Tsonga,7,FRA,no
20160509,2016-M009,Rome Masters,Clay,105077,Albert Ramos,57,ESP,R32,104607,Tomas Berdych,8,CZE,no
20160516,2016-0322,Geneva,Clay,105077,Albert Ramos,53,ESP,R16,104527,Stanislas Wawrinka,4,SUI,no
20160523,2016-520,Roland Garros,Clay,105077,Albert Ramos,55,ESP,QF,104527,Stanislas Wawrinka,4,SUI,no
20160613,2016-0500,Halle,Grass,105077,Albert Ramos,35,ESP,R32,104460,Dustin Brown,87,GER,no
20160627,2016-540,Wimbledon,Grass,105077,Albert Ramos,36,ESP,R32,104755,Richard Gasquet,10,FRA,no
20160718,2016-0314,Gstaad,Clay,105077,Albert Ramos,31,ESP,QF,103908,Paul Henri Mathieu,60,FRA,no
20160808,2016-O16,Olympics,Hard,105077,Albert Ramos,33,ESP,R64,105453,Kei Nishikori,7,JPN,no
20160815,2016-M024,Cincinnati Masters,Hard,105077,Albert Ramos,33,ESP,R64,104269,Fernando Verdasco,45,ESP,no
20160822,2016-6242,Winston-Salem,Hard,105077,Albert Ramos,33,ESP,R32,105357,John Millman,81,AUS,no
20160829,2016-560,Us Open,Hard,105077,Albert Ramos,33,ESP,R64,105723,Andrey Kuznetsov,47,RUS,no
20160926,2016-7581,Chengdu,Hard,105077,Albert Ramos,31,ESP,F,111575,Karen Khachanov,101,RUS,no
20160919,2016-0568,St.Petersburg,Hard,105077,Albert Ramos,32,ESP,R32,105098,Alexandre Sidorenko,255,FRA,no
20161003,2016-M015,Beijing,Hard,105077,Albert Ramos,27,ESP,R32,105173,Adrian Mannarino,64,FRA,no
20161010,2016-5014,Shanghai Masters,Hard,105077,Albert Ramos,27,ESP,R64,104926,Fabio Fognini,50,ITA,no
20161017,2016-M014,Moscow,Hard,105077,Albert Ramos,31,ESP,QF,104926,Fabio Fognini,50,ITA,no
20161024,2016-0337,Vienna,Hard,105077,Albert Ramos,26,ESP,QF,104542,Jo Wilfried Tsonga,15,FRA,no
20161031,2016-0352,Paris Masters,Hard,105077,Albert Ramos,26,ESP,R32,104542,Jo Wilfried Tsonga,13,FRA,no
20160118,2016-580,Australian Open,Hard,100644,Alexander Zverev,83,GER,R128,104918,Andy Murray,2,GBR,no
20160201,2016-0375,Montpellier,Hard,100644,Alexander Zverev,85,GER,SF,103908,Paul Henri Mathieu,93,FRA,no
20160208,2016-0407,Rotterdam,Hard,100644,Alexander Zverev,70,GER,QF,104792,Gael Monfils,18,FRA,no
20160215,2016-0496,Marseille,Hard,100644,Alexander Zverev,56,GER,R16,104607,Tomas Berdych,8,CZE,no
20160307,2016-M006,Indian Wells Masters,Hard,100644,Alexander Zverev,58,GER,R16,104745,Rafael Nadal,5,ESP,no
20160321,2016-M007,Miami Masters,Hard,100644,Alexander Zverev,52,GER,R64,105449,Steve Johnson,36,USA,no
20160411,2016-0410,Monte Carlo Masters,Clay,100644,Alexander Zverev,54,GER,R32,104719,Marcel Granollers,67,ESP,no
20160418,2016-0425,Barcelona,Clay,100644,Alexander Zverev,51,GER,R16,104291,Malek Jaziri,76,TUN,no
20160425,2016-0308,Munich,Clay,100644,Alexander Zverev,49,GER,SF,106233,Dominic Thiem,15,AUT,no
20160509,2016-M009,Rome Masters,Clay,100644,Alexander Zverev,44,GER,R32,103819,Roger Federer,2,SUI,no
20160516,2016-6120,Nice,Clay,100644,Alexander Zverev,48,GER,F,106233,Dominic Thiem,15,AUT,no
20160523,2016-520,Roland Garros,Clay,100644,Alexander Zverev,41,GER,R32,106233,Dominic Thiem,15,AUT,no
20160613,2016-0500,Halle,Grass,100644,Alexander Zverev,38,GER,F,104252,Florian Mayer,192,GER,no
20160627,2016-540,Wimbledon,Grass,100644,Alexander Zverev,28,GER,R32,104607,Tomas Berdych,9,CZE,no
20160711,2016-0414,Hamburg,Clay,100644,Alexander Zverev,27,GER,R32,105438,Inigo Cervantes Huegun,82,ESP,no
20160718,2016-M035,Washington,Hard,100644,Alexander Zverev,27,GER,SF,104792,Gael Monfils,17,FRA,no
20160725,2016-0421,Canada Masters,Hard,100644,Alexander Zverev,25,GER,R64,104229,Yen Hsun Lu,70,TPE,no
20160815,2016-M024,Cincinnati Masters,Hard,100644,Alexander Zverev,27,GER,R64,105216,Yuichi Sugita,102,JPN,no
20160829,2016-560,Us Open,Hard,100644,Alexander Zverev,28,GER,R64,105554,Daniel Evans,64,GBR,no
20161003,2016-M015,Beijing,Hard,100644,Alexander Zverev,24,GER,QF,103970,David Ferrer,13,ESP,no
20161010,2016-5014,Shanghai Masters,Hard,100644,Alexander Zverev,21,GER,R16,104542,Jo Wilfried Tsonga,13,FRA,no
20161017,2016-0429,Stockholm,Hard,100644,Alexander Zverev,20,GER,SF,106058,Jack Sock,23,USA,no
20160304,2016-M-DC-2016-WG-M-GER-CZE-01,Davis Cup WG R1: GER vs CZE,Hard,100644,Alexander Zverev,58,GER,RR,104607,Tomas Berdych,7,CZE,no
20160304,2016-M-DC-2016-WG-M-GER-CZE-01,Davis Cup WG R1: GER vs CZE,Hard,100644,Alexander Zverev,58,GER,RR,104586,Lukas Rosol,50,CZE,no
20160111,2016-M001,Sydney,Hard,105238,Alexandr Dolgopolov,36,UKR,QF,105777,Grigor Dimitrov,28,BUL,no
20160118,2016-580,Australian Open,Hard,105238,Alexandr Dolgopolov,35,UKR,R64,103819,Roger Federer,3,SUI,no
20160208,2016-0506,Buenos Aires,Clay,105238,Alexandr Dolgopolov,31,UKR,R32,106043,Diego Sebastian Schwartzman,89,ARG,no
20160215,2016-M052,Rio de Janeiro,Clay,105238,Alexandr Dolgopolov,33,UKR,QF,104745,Rafael Nadal,5,ESP,no
20160222,2016-M004,Acapulco,Hard,105238,Alexandr Dolgopolov,32,UKR,SF,106071,Bernard Tomic,21,AUS,no
20160307,2016-M006,Indian Wells Masters,Hard,105238,Alexandr Dolgopolov,29,UKR,R32,104755,Richard Gasquet,10,FRA,no
20160321,2016-M007,Miami Masters,Hard,105238,Alexandr Dolgopolov,29,UKR,R32,105453,Kei Nishikori,6,JPN,no
20160418,2016-0425,Barcelona,Clay,105238,Alexandr Dolgopolov,30,UKR,QF,105453,Kei Nishikori,6,JPN,no
20160502,2016-M021,Madrid Masters,Clay,105238,Alexandr Dolgopolov,29,UKR,R32,105683,Milos Raonic,10,CAN,no
20160509,2016-M009,Rome Masters,Clay,105238,Alexandr Dolgopolov,28,UKR,R64,106233,Dominic Thiem,15,AUT,no
20160620,2016-0741,Nottingham,Grass,105238,Alexandr Dolgopolov,32,UKR,QF,104180,Gilles Muller,41,LUX,no
20160627,2016-540,Wimbledon,Grass,105238,Alexandr Dolgopolov,33,UKR,R64,105554,Daniel Evans,91,GBR,no
20160718,2016-M035,Washington,Hard,105238,Alexandr Dolgopolov,37,UKR,R16,105023,Sam Querrey,29,USA,no
20160725,2016-0421,Canada Masters,Hard,105238,Alexandr Dolgopolov,38,UKR,R64,105385,Donald Young,57,USA,no
20160801,2016-6116,Atlanta,Hard,105238,Alexandr Dolgopolov,38,UKR,R16,106415,Yoshihito Nishioka,97,JPN,no
20160808,2016-7480,Los Cabos,Hard,105238,Alexandr Dolgopolov,38,UKR,R32,104547,Horacio Zeballos,73,ARG,no
20160815,2016-M024,Cincinnati Masters,Hard,105238,Alexandr Dolgopolov,37,UKR,R64,104731,Kevin Anderson,24,RSA,no
20160829,2016-560,Us Open,Hard,105238,Alexandr Dolgopolov,57,UKR,R128,103970,David Ferrer,13,ESP,no
20160104,2016-0891,Chennai,Hard,105379,Aljaz Bedene,45,GBR,SF,106432,Borna Coric,44,CRO,no
20160111,2016-0301,Auckland,Hard,105379,Aljaz Bedene,49,GBR,R32,105023,Sam Querrey,60,USA,no
20160118,2016-580,Australian Open,Hard,105379,Aljaz Bedene,49,GBR,R128,105449,Steve Johnson,32,USA,no
20160215,2016-M052,Rio de Janeiro,Clay,105379,Aljaz Bedene,51,GBR,R32,104926,Fabio Fognini,24,ITA,no
20160222,2016-M004,Acapulco,Hard,105379,Aljaz Bedene,54,GBR,R16,104898,Robin Haase,62,NED,no
20160307,2016-M006,Indian Wells Masters,Hard,105379,Aljaz Bedene,51,GBR,R128,104022,Mikhail Youzhny,76,RUS,no
20160321,2016-M007,Miami Masters,Hard,105379,Aljaz Bedene,57,GBR,R64,105138,Roberto Bautista Agut,18,ESP,no
20160411,2016-0410,Monte Carlo Masters,Clay,105379,Aljaz Bedene,60,GBR,R32,104745,Rafael Nadal,5,ESP,no
20160418,2016-0425,Barcelona,Clay,105379,Aljaz Bedene,59,GBR,R64,111575,Karen Khachanov,138,RUS,no
20160425,2016-7163,Istanbul,Clay,105379,Aljaz Bedene,59,GBR,R32,111575,Karen Khachanov,128,RUS,no
20160509,2016-M009,Rome Masters,Clay,105379,Aljaz Bedene,69,GBR,R64,103565,Stephane Robert,103,FRA,no
20160523,2016-520,Roland Garros,Clay,105379,Aljaz Bedene,66,GBR,R32,104925,Novak Djokovic,1,SRB,no
20160606,2016-M010,s-Hertogenbosch,Grass,105379,Aljaz Bedene,58,GBR,R16,106071,Bernard Tomic,23,AUS,no
20160613,2016-0311,London,Grass,105379,Aljaz Bedene,58,GBR,R16,104918,Andy Murray,2,GBR,no
20160627,2016-540,Wimbledon,Grass,105379,Aljaz Bedene,56,GBR,R128,104755,Richard Gasquet,10,FRA,no
20160711,2016-0316,Bastad,Clay,105379,Aljaz Bedene,68,GBR,R16,104460,Dustin Brown,101,GER,no
20160718,2016-0439,Umag,Clay,105379,Aljaz Bedene,69,GBR,R32,105677,Nikola Cacic,761,SRB,no
20160822,2016-6242,Winston-Salem,Hard,105379,Aljaz Bedene,77,GBR,R32,105138,Roberto Bautista Agut,17,ESP,no
20160829,2016-560,Us Open,Hard,105379,Aljaz Bedene,77,GBR,R128,106401,Nick Kyrgios,16,AUS,no
20160104,2016-0451,Doha,Hard,104312,Andreas Seppi,29,ITA,R32,105575,Ricardas Berankis,85,LTU,no
20160111,2016-M001,Sydney,Hard,104312,Andreas Seppi,29,ITA,R16,103917,Nicolas Mahut,71,FRA,no
20160118,2016-580,Australian Open,Hard,104312,Andreas Seppi,29,ITA,R32,104925,Novak Djokovic,1,SRB,no
20160201,2016-7434,Sofia,Hard,104312,Andreas Seppi,31,ITA,QF,105373,Martin Klizan,44,SVK,no
20160208,2016-0407,Rotterdam,Hard,104312,Andreas Seppi,36,ITA,R32,104180,Gilles Muller,40,LUX,no
20160222,2016-0495,Dubai,Hard,104312,Andreas Seppi,39,ITA,R32,111202,Hyeon Chung,66,KOR,no
20160307,2016-M006,Indian Wells Masters,Hard,104312,Andreas Seppi,42,ITA,R64,104545,John Isner,11,USA,no
20160321,2016-M007,Miami Masters,Hard,104312,Andreas Seppi,43,ITA,R64,105238,Alexandr Dolgopolov,29,UKR,no
20160509,2016-M009,Rome Masters,Clay,104312,Andreas Seppi,42,ITA,R32,104755,Richard Gasquet,12,FRA,no
20160516,2016-6120,Nice,Clay,104312,Andreas Seppi,41,ITA,QF,106233,Dominic Thiem,15,AUT,no
20160523,2016-520,Roland Garros,Clay,104312,Andreas Seppi,38,ITA,R128,105208,Ernests Gulbis,80,LAT,no
20160606,2016-M010,s-Hertogenbosch,Grass,104312,Andreas Seppi,40,ITA,R32,105173,Adrian Mannarino,55,FRA,no
20160613,2016-0500,Halle,Grass,104312,Andreas Seppi,40,ITA,QF,104252,Florian Mayer,192,GER,no
20160620,2016-0741,Nottingham,Grass,104312,Andreas Seppi,57,ITA,SF,105449,Steve Johnson,38,USA,no
20160627,2016-540,Wimbledon,Grass,104312,Andreas Seppi,45,ITA,R64,105683,Milos Raonic,7,CAN,no
20160718,2016-0439,Umag,Clay,104312,Andreas Seppi,52,ITA,R32,105807,Pablo Carreno Busta,56,ESP,no
20160808,2016-O16,Olympics,Hard,104312,Andreas Seppi,71,ITA,R32,104745,Rafael Nadal,5,ESP,no
20160822,2016-6242,Winston-Salem,Hard,104312,Andreas Seppi,88,ITA,R64,105526,Jan Lennard Struff,78,GER,no
20160829,2016-560,Us Open,Hard,104312,Andreas Seppi,87,ITA,R64,104745,Rafael Nadal,5,ESP,no
20160919,2016-0341,Metz,Hard,104312,Andreas Seppi,92,ITA,R32,105011,Illya Marchenko,50,UKR,no
20161003,2016-M015,Beijing,Hard,104312,Andreas Seppi,94,ITA,R32,104918,Andy Murray,2,GBR,no
20161017,2016-7485,Antwerp,Hard,104312,Andreas Seppi,100,ITA,QF,106378,Kyle Edmund,43,GBR,no
20161024,2016-0337,Vienna,Hard,104312,Andreas Seppi,87,ITA,R32,111575,Karen Khachanov,63,RUS,no
20161031,2016-0352,Paris Masters,Hard,104312,Andreas Seppi,86,ITA,R64,105311,Joao Sousa,43,POR,no
20160715,2016-M-DC-2016-WG-M-ITA-ARG-01,Davis Cup WG QF: ITA vs ARG,Clay,104312,Andreas Seppi,52,ITA,RR,105643,Federico Delbonis,40,ARG,no
20160104,2016-0451,Doha,Hard,105723,Andrey Kuznetsov,79,RUS,QF,104745,Rafael Nadal,5,ESP,no
20160118,2016-580,Australian Open,Hard,105723,Andrey Kuznetsov,74,RUS,R16,104792,Gael Monfils,25,FRA,no
20160208,2016-0407,Rotterdam,Hard,105723,Andrey Kuznetsov,53,RUS,R32,104678,Viktor Troicki,22,SRB,no
20160215,2016-0496,Marseille,Hard,105723,Andrey Kuznetsov,54,RUS,QF,105227,Marin Cilic,12,CRO,no
20160307,2016-M006,Indian Wells Masters,Hard,105723,Andrey Kuznetsov,55,RUS,R32,104527,Stanislas Wawrinka,4,SUI,no
20160321,2016-M007,Miami Masters,Hard,105723,Andrey Kuznetsov,51,RUS,R16,106401,Nick Kyrgios,26,AUS,no
20160411,2016-0410,Monte Carlo Masters,Clay,105723,Andrey Kuznetsov,46,RUS,R64,104871,Jeremy Chardy,33,FRA,no
20160418,2016-0425,Barcelona,Clay,105723,Andrey Kuznetsov,47,RUS,QF,104259,Philipp Kohlschreiber,27,GER,no
20160502,2016-M021,Madrid Masters,Clay,105723,Andrey Kuznetsov,39,RUS,R32,104745,Rafael Nadal,5,ESP,no
20160516,2016-0322,Geneva,Clay,105723,Andrey Kuznetsov,40,RUS,QF,104586,Lukas Rosol,68,CZE,no
20160523,2016-520,Roland Garros,Clay,105723,Andrey Kuznetsov,40,RUS,R64,105453,Kei Nishikori,6,JPN,no
20160613,2016-0500,Halle,Grass,105723,Andrey Kuznetsov,43,RUS,R32,103333,Ivo Karlovic,28,CRO,no
20160627,2016-540,Wimbledon,Grass,105723,Andrey Kuznetsov,42,RUS,R32,105453,Kei Nishikori,6,JPN,no
20160725,2016-0421,Canada Masters,Hard,105723,Andrey Kuznetsov,45,RUS,R64,105992,Ryan Harrison,144,USA,no
20160808,2016-O16,Olympics,Hard,105723,Andrey Kuznetsov,43,RUS,R64,105138,Roberto Bautista Agut,17,ESP,no
20160822,2016-6242,Winston-Salem,Hard,105723,Andrey Kuznetsov,42,RUS,QF,105807,Pablo Carreno Busta,49,ESP,no
20160829,2016-560,Us Open,Hard,105723,Andrey Kuznetsov,47,RUS,R32,104745,Rafael Nadal,5,ESP,no
20160919,2016-0568,St.Petersburg,Hard,105723,Andrey Kuznetsov,46,RUS,R16,104607,Tomas Berdych,9,CZE,no
20161003,2016-M015,Beijing,Hard,105723,Andrey Kuznetsov,45,RUS,R16,104918,Andy Murray,2,GBR,no
20161017,2016-M014,Moscow,Hard,105723,Andrey Kuznetsov,45,RUS,R16,105064,Thomaz Bellucci,62,BRA,no
20161024,2016-0328,Basel,Hard,105723,Andrey Kuznetsov,47,RUS,R32,105643,Federico Delbonis,48,ARG,no
20160118,2016-580,Australian Open,Hard,104918,Andy Murray,2,GBR,F,104925,Novak Djokovic,1,SRB,no
20160307,2016-M006,Indian Wells Masters,Hard,104918,Andy Murray,2,GBR,R32,105643,Federico Delbonis,53,ARG,no
20160321,2016-M007,Miami Masters,Hard,104918,Andy Murray,2,GBR,R32,105777,Grigor Dimitrov,28,BUL,no
20160411,2016-0410,Monte Carlo Masters,Clay,104918,Andy Murray,2,GBR,SF,104745,Rafael Nadal,5,ESP,no
20160502,2016-M021,Madrid Masters,Clay,104918,Andy Murray,2,GBR,F,104925,Novak Djokovic,1,SRB,no
20160523,2016-520,Roland Garros,Clay,104918,Andy Murray,2,GBR,F,104925,Novak Djokovic,1,SRB,no
20160815,2016-M024,Cincinnati Masters,Hard,104918,Andy Murray,2,GBR,F,105227,Marin Cilic,14,CRO,no
20160829,2016-560,Us Open,Hard,104918,Andy Murray,2,GBR,QF,105453,Kei Nishikori,7,JPN,no
20160916,2016-M-DC-2016-WG-M-GBR-ARG-01,Davis Cup WG SF: GBR vs ARG,Hard,104918,Andy Murray,2,GBR,RR,105223,Juan Martin Del Potro,64,ARG,no
20160104,2016-0891,Chennai,Hard,105332,Benoit Paire,19,FRA,SF,104527,Stanislas Wawrinka,4,SUI,no
20160111,2016-0301,Auckland,Hard,105332,Benoit Paire,18,FRA,R16,104586,Lukas Rosol,54,CZE,no
20160118,2016-580,Australian Open,Hard,105332,Benoit Paire,18,FRA,R128,111511,Noah Rubin,328,USA,no
20160201,2016-0375,Montpellier,Hard,105332,Benoit Paire,21,FRA,R16,103908,Paul Henri Mathieu,93,FRA,no
20160208,2016-0407,Rotterdam,Hard,105332,Benoit Paire,21,FRA,R32,104471,Ivan Dodig,87,CRO,no
20160215,2016-0496,Marseille,Hard,105332,Benoit Paire,22,FRA,SF,105227,Marin Cilic,12,CRO,no
20160222,2016-0533,Sao Paulo,Clay,105332,Benoit Paire,20,FRA,R16,105583,Dusan Lajovic,76,SRB,no
20160307,2016-M006,Indian Wells Masters,Hard,105332,Benoit Paire,22,FRA,R64,105173,Adrian Mannarino,60,FRA,no
20160321,2016-M007,Miami Masters,Hard,105332,Benoit Paire,22,FRA,R32,104755,Richard Gasquet,10,FRA,no
20160404,2016-0717,Houston,Clay,105332,Benoit Paire,22,FRA,R16,104338,Juan Monaco,148,ARG,no
20160411,2016-0410,Monte Carlo Masters,Clay,105332,Benoit Paire,22,FRA,R16,104918,Andy Murray,2,GBR,no
20160418,2016-0425,Barcelona,Clay,105332,Benoit Paire,22,FRA,SF,105453,Kei Nishikori,6,JPN,no
20160425,2016-7290,Estoril,Clay,105332,Benoit Paire,21,FRA,SF,105807,Pablo Carreno Busta,50,ESP,no
20160502,2016-M021,Madrid Masters,Clay,105332,Benoit Paire,20,FRA,R64,106058,Jack Sock,26,USA,no
20160509,2016-M009,Rome Masters,Clay,105332,Benoit Paire,21,FRA,R32,104527,Stanislas Wawrinka,4,SUI,no
20160516,2016-6120,Nice,Clay,105332,Benoit Paire,21,FRA,R16,105173,Adrian Mannarino,63,FRA,no
20160523,2016-520,Roland Garros,Clay,105332,Benoit Paire,21,FRA,R64,104559,Teymuraz Gabashvili,79,RUS,no
20160613,2016-0311,London,Grass,105332,Benoit Paire,23,FRA,R32,105379,Aljaz Bedene,58,GBR,no
20160627,2016-540,Wimbledon,Grass,105332,Benoit Paire,23,FRA,R64,105357,John Millman,67,AUS,no
20160711,2016-0414,Hamburg,Clay,105332,Benoit Paire,23,FRA,R32,104593,Daniel Gimeno Traver,156,ESP,no
20160718,2016-M035,Washington,Hard,105332,Benoit Paire,24,FRA,QF,100644,Alexander Zverev,27,GER,no
20160725,2016-0421,Canada Masters,Hard,105332,Benoit Paire,28,FRA,R64,103285,Radek Stepanek,129,CZE,no
20160808,2016-O16,Olympics,Hard,105332,Benoit Paire,32,FRA,R32,104926,Fabio Fognini,40,ITA,no
20160815,2016-M024,Cincinnati Masters,Hard,105332,Benoit Paire,32,FRA,R64,106432,Borna Coric,49,CRO,no
20160829,2016-560,Us Open,Hard,105332,Benoit Paire,34,FRA,R64,104571,Marcos Baghdatis,44,CYP,no
20160919,2016-0341,Metz,Hard,105332,Benoit Paire,38,FRA,R32,104672,Vincent Millot,162,FRA,no
20160926,2016-6967,Shenzhen,Hard,105332,Benoit Paire,38,FRA,R16,104386,Janko Tipsarevic,224,SRB,no
20161003,2016-0329,Tokyo,Hard,105332,Benoit Paire,37,FRA,R32,105227,Marin Cilic,11,CRO,no
20161010,2016-5014,Shanghai Masters,Hard,105332,Benoit Paire,47,FRA,R32,105676,David Goffin,12,BEL,no
20161017,2016-7485,Antwerp,Hard,105332,Benoit Paire,42,FRA,R32,104327,Steve Darcis,120,BEL,no
20161024,2016-0328,Basel,Hard,105332,Benoit Paire,44,FRA,R32,104252,Florian Mayer,55,GER,no
20161031,2016-0352,Paris Masters,Hard,105332,Benoit Paire,45,FRA,R64,103893,Paolo Lorenzi,39,ITA,no
20160104,2016-M020,Brisbane,Hard,106071,Bernard Tomic,18,AUS,SF,105683,Milos Raonic,14,CAN,no
20160111,2016-M001,Sydney,Hard,106071,Bernard Tomic,17,AUS,QF,104559,Teymuraz Gabashvili,50,RUS,no
20160118,2016-580,Australian Open,Hard,106071,Bernard Tomic,17,AUS,R16,104918,Andy Murray,2,GBR,no
20160201,2016-7161,Quito,Clay,106071,Bernard Tomic,20,AUS,QF,103893,Paolo Lorenzi,59,ITA,no
20160215,2016-0499,Delray Beach,Hard,106071,Bernard Tomic,20,AUS,R32,104330,Rajeev Ram,89,USA,no
20160222,2016-M004,Acapulco,Hard,106071,Bernard Tomic,21,AUS,F,106233,Dominic Thiem,15,AUT,no
20160307,2016-M006,Indian Wells Masters,Hard,106071,Bernard Tomic,20,AUS,R32,105683,Milos Raonic,14,CAN,no
20160418,2016-0773,Bucharest,Clay,106071,Bernard Tomic,21,AUS,R16,104898,Robin Haase,64,NED,no
20160425,2016-7163,Istanbul,Clay,106071,Bernard Tomic,22,AUS,R16,106043,Diego Sebastian Schwartzman,87,ARG,no
20160502,2016-M021,Madrid Masters,Clay,106071,Bernard Tomic,22,AUS,R64,104926,Fabio Fognini,31,ITA,no
20160509,2016-M009,Rome Masters,Clay,106071,Bernard Tomic,22,AUS,R64,105332,Benoit Paire,21,FRA,no
20160523,2016-520,Roland Garros,Clay,106071,Bernard Tomic,22,AUS,R64,106432,Borna Coric,47,CRO,no
20160606,2016-M010,s-Hertogenbosch,Grass,106071,Bernard Tomic,23,AUS,QF,103917,Nicolas Mahut,49,FRA,no
20160613,2016-0311,London,Grass,106071,Bernard Tomic,22,AUS,SF,105683,Milos Raonic,9,CAN,no
20160627,2016-540,Wimbledon,Grass,106071,Bernard Tomic,19,AUS,R16,106298,Lucas Pouille,30,FRA,no
20160718,2016-M035,Washington,Hard,106071,Bernard Tomic,19,AUS,R16,103333,Ivo Karlovic,35,CRO,no
